NAME	TITLE	SCORE	
MEAF6		1.4967207	
KCTD20		1.495367	
C5orf63		1.4943479	
NKD1		1.4942746	
CWC27		1.4941446	
ARMC8		1.4929533	
KIAA1586		1.4921805	
CTCF		1.4920672	
FAM229B		1.4906241	
ZMAT2		1.4897288	
STON1		1.4892948	
LMBR1		1.4891618	
SYT17		1.4884821	
GALNT16		1.488234	
TOP6BL		1.4874488	
NME7		1.4872446	
AMOT		1.4871722	
ZNF362		1.4866675	
COX17		1.4866226	
CISD1		1.4857166	
UST		1.4856021	
SPPL3		1.4854993	
ZIK1		1.485241	
ANKRD20A3P		1.4852332	
TTC36-AS1		1.4845834	
ZSCAN26		1.4845455	
PGAP3		1.4840437	
TDRD12		1.4839731	
HDGF		1.4836686	
CKAP2L		1.4836107	
FAM110D		1.4832892	
GSTM1		1.4831421	
TUBE1		1.4831293	
MATR3		1.4822987	
NFIB-AS1		1.4805391	
RYK		1.4795159	
WDR48		1.4793586	
CFAP69		1.478985	
AKIRIN1		1.4782561	
SAXO2		1.4778843	
LOC730101		1.4775627	
EHBP1-AS1		1.4774531	
SPDL1		1.4752575	
GLT8D2		1.4749304	
EXTL2		1.4745215	
PLPPR1		1.4739997	
ARID4A		1.4739039	
GRIK3		1.473439	
LYRM1		1.4732356	
ELF2		1.4732044	
RPL21		1.4731873	
CAPZA2		1.4729239	
TEN1-CDK3		1.471356	
PXDNL		1.4710144	
CCSAP		1.4699131	
GTPBP10		1.469226	
CHAMP1		1.4690009	
ARMH4		1.4683293	
NDUFS2		1.467895	
RAP2C		1.4675171	
TRIM33		1.4672042	
LYSMD1		1.4666817	
PNPT1		1.4664552	
N4BP2		1.4660448	
RN7SL689P		1.4659827	
SPHKAP		1.4655589	
MAP4K3		1.4655019	
SMIM27		1.4649258	
PTGR3		1.464869	
ZNF180		1.4648657	
HSD17B4		1.4643201	
B3GALT5		1.463642	
FBXO36		1.4634691	
DEPDC4		1.4634475	
FUBP3		1.4634268	
RNF38		1.4632279	
MTNAP1		1.4630305	
GABARAPL1		1.462413	
ND4L		1.4621702	
RXYLT1		1.4620452	
KLHL8		1.4617575	
ORC4		1.461695	
GSG1L		1.461661	
MYO6		1.4613265	
ABHD6		1.4610703	
PPP1R8		1.4609215	
SEC63		1.4608005	
GLIPR2		1.4603925	
RBM23		1.4603671	
BAX		1.4602634	
PTTG1		1.458699	
FAM118B		1.458524	
KLHDC1		1.4578576	
AFAP1L2		1.457428	
KPNA3		1.4572822	
SNTG1		1.4567002	
NUF2		1.4562856	
ARPP19		1.4557416	
ZNF614		1.4555975	
RUFY3		1.4550992	
WASL-DT		1.4550941	
DNAJC24		1.455018	
CEP162		1.4534551	
TRAM2-AS1		1.4533479	
ARHGAP6		1.4520437	
FAM66B		1.4514749	
ZNF461		1.4513923	
PARLP2		1.4511169	
RBMX2		1.4509921	
STK33		1.4501134	
UEVLD		1.4496608	
ASAH2		1.448953	
EID2		1.447569	
RPRD2		1.4462588	
YTHDC1		1.4461384	
ARID4B		1.4459771	
PJA1		1.4458528	
CLEC18B		1.4454507	
MAML2		1.4453969	
ALAD		1.4451196	
NUDT16		1.4449288	
GOLGA8N		1.4444528	
TMEM163		1.4444499	
PTBP2		1.444089	
CACHD1		1.443619	
CNKSR2		1.4432952	
EIF3EP1		1.4417806	
TTC8		1.4410352	
RTN1		1.4407483	
METTL9		1.4404876	
TCF12		1.4394897	
TTK		1.4387963	
VEPH1		1.4377807	
VEZF1		1.4375587	
OLFML2B		1.4367654	
SOX4		1.4365354	
DYNLT1		1.4364214	
WEE1		1.4364097	
SH3YL1		1.4358922	
TAF1A		1.4356645	
NES		1.4348782	
MB21D2		1.4348395	
MEX3C		1.4338368	
CEP70		1.433769	
CCDC34		1.4337616	
COX6B1		1.4333953	
PCYT1B		1.4330988	
MOB4		1.4299544	
PRIMPOL		1.4296503	
U2AF1L4		1.4296374	
FAN1		1.4296039	
NDUFA13		1.4294986	
DHRS4		1.4286515	
ZNF175		1.4286078	
MAGED4B		1.4284048	
FASTKD1		1.4283154	
CUL5		1.4282212	
METTL4		1.4280727	
ELAC1		1.4270495	
LRRC4		1.4268774	
SYNM		1.4265376	
PLEKHA7		1.4265213	
ARL6		1.426359	
LRRC40		1.4263096	
SAP30BP		1.4262198	
ZNF226		1.4262033	
CABCOCO1		1.4258062	
GPC4		1.4251282	
ZNHIT6		1.425122	
RPAP3		1.4247669	
MVB12B		1.4245281	
BIVM		1.4244307	
EDN1		1.424189	
TBCEL		1.4241742	
YPEL5		1.4240162	
DCDC2		1.4237796	
ABCD3		1.4237267	
UBASH3B		1.4237009	
C2orf88		1.4235086	
ADAM28		1.4233813	
DGKA		1.4227908	
FRMPD1		1.4220665	
YBEY		1.4216067	
ZNF709		1.42151	
KRAS		1.4214658	
PSMD10		1.4212842	
ZFP14		1.4211404	
CCDC88A		1.4191499	
ZNF534		1.4187857	
PRKN		1.4186361	
SNX29		1.4185842	
ZBTB26		1.4178772	
PET100		1.4178494	
TAF11		1.4174614	
GTPBP8		1.4174404	
NOL10		1.4173027	
NECTIN4		1.4172155	
ANAPC4		1.4171491	
CUL3		1.4170835	
SIRT2		1.4154617	
CFAP300		1.4152712	
NFYA		1.4146788	
SRBD1		1.4145805	
INTS12		1.4142015	
MNS1		1.4140651	
RSPRY1		1.4138815	
TMEM126A		1.4134748	
TMIE		1.4134009	
CALD1		1.4132475	
CCL2		1.4128586	
TBC1D19		1.4118558	
NEK11		1.4113985	
COQ2		1.4111177	
ADCK1		1.4101857	
SNRPG		1.410154	
TSPAN12		1.4095149	
NAV1		1.4094648	
RPSAP53		1.4093248	
DNAJC22		1.4090829	
FMO5		1.4089254	
ACOT13		1.4080428	
LOC100506474		1.4078858	
MRPL50		1.4060737	
SLC24A3		1.4058323	
ANTXR1		1.4057528	
IPO9		1.4053173	
AQP4		1.4050077	
EPS15		1.4044709	
ITGB3BP		1.4038604	
RBM6		1.4027464	
COL5A3		1.4026785	
NUBPL		1.4018058	
MED28		1.4015126	
RNF2		1.401275	
CDKL5		1.3997216	
BCYRN1		1.3988109	
CDC7		1.3982033	
BCAN		1.3969721	
RPS6KA2		1.3968315	
CENPU		1.3966035	
UQCRC2		1.3962168	
CENPI		1.3961797	
ZNF582-DT		1.3960412	
IRAG1		1.3957425	
MYO5A		1.3956089	
PDE7B		1.395217	
CAB39		1.3951769	
UGP2		1.394564	
NRF1		1.3940188	
MAMDC2-AS1		1.3931172	
RAB5A		1.3923072	
ADAM10		1.3922219	
SS18		1.3921678	
BAIAP2-DT		1.3918005	
RMDN2		1.3914785	
MIOS		1.3913115	
PSMB6		1.3908639	
ELMO1		1.3905187	
PEX3		1.3903631	
WDR19		1.3903419	
SMIM13		1.3895155	
QSER1		1.3889239	
NLGN4X		1.38892	
GNA12		1.3888202	
SNRPD3		1.3879895	
BBS9		1.3879869	
ADCYAP1R1		1.387898	
HMGXB4		1.386485	
PLS3		1.3862734	
CRISPLD1		1.386029	
CFAP263		1.386013	
LOC124906608		1.3845283	
ST3GAL3		1.3841139	
PGRMC2		1.3831325	
DPH6		1.3829519	
SBDSP1		1.3817968	
MCOLN3		1.3813376	
DHX9		1.3813039	
PRKACB		1.3811747	
ZNF816		1.3803067	
H3-3A		1.380096	
VN1R1		1.379328	
NCAM2		1.3791661	
LOC119746555		1.3791597	
HNRNPA2B1		1.376775	
ECHDC1		1.3766762	
CHMP4C		1.3755602	
MIS18BP1		1.3743664	
AGO4		1.3737507	
N4BP2L2		1.3737183	
FUS		1.3735381	
ZNF627		1.3734462	
COPB2-DT		1.3731595	
ADH5		1.3729138	
PEX2		1.3724396	
SLC38A6		1.3719258	
PTPN11		1.3719025	
NCSTN		1.3711947	
PHEX-AS1		1.3711452	
LPAR4		1.3708532	
ZNF740		1.3701705	
GPR137C		1.3698138	
PAIP1		1.3689605	
RACGAP1		1.3683065	
KRBOX1		1.3676281	
FGF7P3		1.3675511	
APOO		1.3672634	
AIF1L		1.3672384	
PPP4R3A		1.3670276	
HDAC8		1.3667219	
RSPH14		1.3656541	
BTG3-AS1		1.3651829	
ZSCAN31		1.364683	
SNX18		1.3642756	
NEXN		1.3640977	
WDHD1		1.3635314	
PSMB1		1.3627511	
CCDC146		1.3626369	
EIF3J		1.3618535	
CD99L2		1.3615328	
COBLL1		1.3607315	
IL1RAPL2		1.3605242	
SNRNP35		1.3592933	
ZNF285		1.3585972	
DPYS		1.3583435	
ARGLU1		1.358236	
PHYKPL		1.3580433	
LRRN1		1.3576696	
COPS7B		1.3576628	
C1orf54		1.3575877	
ZNF300		1.357352	
GTF2A1		1.3572059	
NDUFS5		1.3570483	
C12orf60		1.3568965	
GSTZ1		1.3565433	
MAP9		1.3557708	
BTBD1		1.3552369	
ATMIN		1.3550203	
LRP4		1.3549953	
HAT1		1.3547285	
MAP4K4		1.3547097	
UBE2V2		1.3543531	
WTAP		1.3541752	
LPL		1.3537515	
EFEMP1		1.352842	
AHCYL2		1.3524716	
SNN		1.3523059	
ZNF25		1.3511271	
MNAT1		1.3510007	
SDC2		1.3508898	
PSENEN		1.3507854	
CCP110		1.3504399	
DCAF17		1.3503507	
ATP10B		1.3487256	
TMOD1		1.34863	
NUTM2D		1.34814	
ABCG2		1.3478085	
NOVA1		1.3474867	
RLIG1		1.3473947	
CRK		1.3463237	
VAMP2		1.3461736	
ALDH1L1		1.344893	
TMPO		1.3442713	
CHEK2		1.3439775	
PPP4R3B		1.3435858	
TM7SF3		1.3423774	
ZSCAN21		1.3417472	
PARPBP		1.341664	
GEMIN2		1.3415401	
ZFHX4-AS1		1.341497	
FBXO11		1.3413762	
MMADHC-DT		1.3406917	
CFAP97		1.3406117	
TAB2		1.3402618	
ATP5F1A		1.3397704	
CDC26		1.3392009	
ZNF320		1.3387984	
FSIP1		1.3383421	
CSTPP1		1.3379161	
C18orf21		1.3378685	
CRYGS		1.3377159	
ABHD5		1.3376751	
ROCK2		1.33745	
MCM3AP-AS1		1.336187	
ZNF3		1.3354121	
SLC43A3		1.3353966	
ZSCAN16		1.3350182	
RTL6		1.3348951	
COX3		1.334682	
CRBN		1.3343801	
ST3GAL6		1.3335316	
TMEM254		1.333422	
CD38		1.3327677	
SNRNP27		1.3322569	
PRPF39		1.3319105	
LPCAT3		1.3317342	
AASDHPPT		1.3312798	
KDM3B		1.3310872	
TBPL1		1.3305867	
SREK1IP1		1.3302886	
RAB21		1.3301313	
NT5C3A		1.3297064	
KIFAP3		1.3288525	
TMEM35A		1.3287004	
WDR12		1.3286937	
STAG3		1.3285601	
THSD4		1.3282093	
F8		1.3278416	
C3orf33		1.3276731	
PFKM		1.3272362	
TMEM147-AS1		1.3268809	
SEMA6A		1.3268085	
PAXBP1		1.3267537	
SERF1A		1.3267149	
ATP6AP1-DT		1.3263218	
RPL14		1.3259294	
C11orf54		1.3254644	
HIKESHI		1.3249263	
CCDC191		1.3247485	
RNF144A		1.3247358	
ABHD17B		1.3238136	
ICE2		1.3237342	
TMEM170B		1.3234571	
HOXA11		1.323091	
CBX1		1.3225601	
STX12		1.3221925	
ZCRB1		1.3218448	
APEX1		1.3217013	
PHTF1		1.3216304	
FBLN5		1.3216226	
CCNB2		1.3213099	
ZNF737		1.3206936	
RFLNB		1.3203923	
ZNF662		1.319343	
TRAPPC13		1.3192586	
ABHD10		1.3191613	
DARS1		1.3188831	
ZFAND6		1.3186522	
TMEM19		1.3177009	
RNF138		1.3176473	
NCAPH		1.317608	
LDB2		1.3174161	
CCDC150		1.3174089	
ALDH7A1		1.3172437	
RAB14		1.3170866	
CERS6		1.3164831	
FRG1		1.3159332	
COL27A1		1.3155394	
DDX1		1.3153487	
RGR		1.3148724	
LUC7L3		1.3147557	
ZNF184		1.3144319	
PIGF		1.3132858	
IGF2		1.3131624	
FZD4		1.3131137	
RANBP9		1.3129965	
KDM8		1.3123807	
IGSF5		1.3121951	
ZNF607		1.3120817	
POU3F2		1.3117588	
PUS10		1.3101346	
KANSL1L		1.309977	
SCOC		1.3098515	
ATF2		1.3097688	
MTHFD2L		1.3094703	
CRISPLD2		1.3090866	
STAT1		1.3083684	
ZNF626		1.308284	
HNRNPH3		1.3082069	
GRIN2B		1.3078705	
UBLCP1		1.307451	
SF3B6		1.3071525	
TRMT61B		1.3071268	
YLPM1		1.30709	
GCOM1		1.3064752	
PCDH8		1.3058795	
CZIB		1.3057483	
ZNF675		1.3055806	
ZSCAN9		1.3054656	
PSKH1		1.3044751	
EIF3F		1.3041677	
PRPF38A		1.303208	
GPBP1		1.3030124	
RB1		1.3027393	
CCNA2		1.3026376	
KBTBD2		1.3024993	
SALL2		1.3016504	
ABCA8		1.30164	
CADM4		1.3010294	
PFDN5		1.3004676	
CUX1		1.3001794	
DHRS4L2		1.2999314	
MTMR1		1.2997715	
SLTM		1.2991109	
NEMF		1.2983152	
MICU2		1.2974699	
CENPA		1.2972457	
CELF6		1.297163	
B4GALT6		1.2968922	
TRAPPC6A		1.2967879	
ACVR1B		1.2966561	
ZNF43		1.2963591	
USP47		1.296065	
KBTBD3		1.2955482	
ZNF585A		1.2945235	
MTPN		1.2939199	
EFNB3		1.2939192	
CAND1		1.2936038	
FAM199X		1.293583	
ELAVL4		1.2932093	
EEF1E1		1.2928596	
RRM2B		1.2922294	
KDM3A		1.2921934	
FYN		1.2921312	
MYL6		1.2919765	
NDRG2		1.291837	
PTPN13		1.2916068	
DENR		1.2915041	
CCDC80		1.289548	
EPB41L5		1.289074	
CCNI		1.2885859	
ZBED1		1.2885343	
CFAP418		1.2884899	
CEP135		1.2883085	
USP38-DT		1.2875447	
TANK		1.2873123	
PDGFA		1.2870766	
RBM4		1.2868868	
PPM1H		1.286562	
PGBD5		1.2863488	
C1S		1.2861934	
SKA1		1.2860553	
COPG2		1.2860135	
CTPS2		1.2858627	
PRKAR1A		1.2857835	
DTNA		1.2854908	
SRSF11		1.2854446	
KANSL1		1.2853864	
HOXA10		1.2847427	
HOXA2		1.2839552	
ZNF559-ZNF177		1.2838439	
RP9		1.2837979	
GSTM3		1.2833229	
OSBPL11		1.2823454	
CRIM1		1.2822763	
NMNAT1		1.2821943	
MYH2		1.2821369	
CDKN1A		1.2820139	
PHYHIPL		1.2819937	
MED20		1.2818171	
ZIC2		1.2816606	
RFX3		1.2816556	
COMMD6		1.2814462	
GABARAP		1.2810034	
PPP2R5C		1.28023	
PPP1R21		1.280147	
FAM200A		1.2793046	
PLPP3		1.2792264	
ZNF561		1.2789437	
COX7A2L		1.2788876	
PCGF5		1.2787466	
COPS8		1.2787025	
RPL24		1.2786458	
KIAA1143		1.278049	
RPAIN		1.27767	
AAMDC		1.2776608	
PPIA		1.2763436	
LSP1P5		1.2760212	
ATRX		1.2759243	
PEX11A		1.2756624	
DSCAM		1.2756029	
FBLN7		1.2755791	
ATP5MJ		1.2755071	
GOLPH3L		1.2740577	
SPRED1		1.2740108	
PPP2R3C		1.2739818	
LOC102724200		1.273228	
ATP5PO		1.2731819	
SVBP		1.2720554	
MPHOSPH6		1.2708974	
RASA3		1.2703811	
ACADVL		1.2702109	
DPF1		1.2701533	
TRIAP1		1.269795	
STAG1		1.2686862	
CDC16		1.2684546	
SH3KBP1		1.2683489	
TTC7B		1.2681447	
CACNA1G		1.2676411	
PLXNA4		1.2675186	
IFIT2		1.2669958	
ZNF566		1.2667668	
METAP1D		1.2651477	
TRMT10A		1.264788	
CCDC82		1.2646632	
ARL4A		1.2642837	
WDR49		1.2641776	
CCSER2		1.2634294	
KIF3A		1.2629564	
PHACTR4		1.26235	
PRH2		1.2622533	
ERICH2		1.261916	
SNHG1		1.2611848	
EXOSC8		1.2605859	
MRPL35		1.2605119	
LOC105378714		1.2597872	
MSMP		1.2596819	
MANEA		1.2594067	
GFI1B		1.2593795	
LBR		1.2592627	
GABPA		1.258591	
ZNF345		1.2579067	
ZNG1A		1.2562071	
NFIB		1.2561884	
SLC1A4		1.2557498	
CEP78		1.2555397	
IMPA1		1.2555088	
ZNF354C		1.2555072	
SRGAP1		1.2553908	
HNRNPUL2		1.2553211	
PIH1D2		1.2552607	
PHC1		1.2542067	
MTRES1		1.2541306	
RPS27		1.253936	
LOC349160		1.2533787	
PPM1A		1.2531744	
CENPJ		1.2529848	
NDUFB1		1.2528206	
ACP1		1.2527466	
APPBP2		1.2522372	
RAVER2		1.2517351	
PIGBOS1		1.2513782	
PIK3C2B		1.2511288	
TNMD		1.2509906	
POLR2M		1.2502825	
ZC3H8		1.2502645	
FBXW11		1.2499146	
ANKRA2		1.2497746	
ZNF559		1.2495921	
KCTD21-AS1		1.2493689	
ZNF491		1.2490312	
CTDSP2		1.2479587	
GNPAT		1.2478236	
PGAP1		1.2477783	
ZFYVE9		1.2468001	
NAE1		1.2464901	
BCKDHB		1.2463934	
TCAF1		1.2454534	
EIF2AK2		1.2453363	
PTPN4		1.2453312	
ZC3H13		1.2449771	
IST1		1.2427329	
L3MBTL3		1.242239	
MRPS18C		1.2415409	
LEO1		1.241349	
DMAC2L		1.2413243	
EDC3		1.2407264	
SUMO1		1.2404301	
TSNAX		1.2399193	
ZNF433-AS1		1.2399068	
TMT1A		1.239318	
STX17		1.238298	
LINC01948		1.2381536	
SLF1		1.2380128	
DAB1		1.2376764	
MYLK-AS1		1.2373728	
IFT43		1.2372928	
RPL23AP42		1.2370677	
GTF2H2		1.2368891	
CCDC159		1.2368476	
DHRS7		1.2347735	
SCD5		1.2345594	
HMG20A		1.233992	
AAGAB		1.2335616	
CLNS1A		1.2333571	
HSPA7		1.2321644	
NKAIN4		1.2317754	
ZNF713		1.2311143	
CARMIL1		1.230642	
ARHGEF37		1.2304527	
MGAM		1.2304094	
SMC5		1.2303993	
ZMYM4		1.2303991	
PARAIL		1.2298069	
GPR137B		1.2293488	
ATP5PF		1.2292693	
TIMELESS		1.2291383	
ATPAF1		1.2288078	
ICA1		1.2285861	
ZEB1		1.2282139	
RGL2		1.2277884	
RNF20		1.227264	
HERPUD2		1.2271281	
GPR139		1.227091	
GOLM2		1.2261237	
FAM168B		1.2255247	
DNAL4		1.2252415	
ARMC9		1.2246525	
AASS		1.2243398	
JCAD		1.2240908	
POLN		1.2240366	
ABCD2		1.2235125	
WASL		1.223348	
MSANTD2-AS1		1.2225648	
CRABP1		1.2224795	
HNRNPDL		1.2217993	
PNN		1.2212678	
PBK		1.2212483	
MIR100HG		1.2210824	
ZNF416		1.220955	
LOC101929130		1.2209312	
HIGD1A		1.2207773	
CELF5		1.2205328	
GTF2H5		1.2200598	
UBE2K		1.2194327	
NBPF10		1.2191868	
TBCK		1.2187791	
TMEM164		1.2186188	
LOH12CR2		1.2185924	
TBCE		1.2184228	
SHISAL1		1.2175249	
LINC01109		1.2170799	
KAT6A		1.2168177	
SRP72		1.216499	
DCTN6		1.2164439	
TMX4		1.2162101	
TSPYL1		1.2161803	
IARS1		1.2149436	
MKS1		1.214709	
ZNF613		1.214598	
SETD9		1.2140558	
DUS4L		1.2131429	
SCNM1		1.2127258	
RNF121		1.2125771	
SAP18		1.2124765	
C1GALT1C1L		1.2118217	
IMPACT		1.2116265	
ZNF396		1.2113967	
GPATCH2		1.2110777	
CPNE5		1.2107979	
G2E3		1.2102724	
DHFR		1.2101936	
RPS9		1.2097636	
RGPD3		1.2088361	
NPEPPS		1.2087852	
NDUFB3		1.208612	
PSMD1		1.2085276	
MOSMO		1.208155	
TMEM100		1.207893	
HNRNPA3		1.2070826	
TMA16		1.2064676	
RARS2		1.2060217	
ODAD4		1.2055374	
LIN7A		1.2043993	
ZNF611		1.2043853	
TMEM47		1.2041212	
STX6		1.2039895	
TMEM59L		1.2039886	
CRCP		1.2039698	
CCAR2		1.2036914	
TUG1		1.2033477	
KIF23		1.2030878	
CHN1		1.2029233	
ZNF527		1.2021717	
BCLAF1		1.2018551	
CBX2		1.2015843	
CIBAR1		1.201463	
MTERF2		1.2014264	
ACIN1		1.201201	
LOC102723360		1.2011344	
AGL		1.2007126	
OSGEPL1		1.2002401	
CCNG1		1.2001843	
ST7L		1.1996894	
SNAPC5		1.1984642	
C4B		1.1983734	
NRDC		1.1979036	
FAM219B		1.1972557	
RAD23B		1.1972404	
MTTP		1.1972047	
CETN2		1.1971596	
NR2C2		1.1968447	
AMMECR1L		1.1962748	
AMY2B		1.1960396	
ARB2A		1.195873	
TNPO2		1.1958406	
RPS27L		1.1952797	
INHBA		1.1946739	
LOC102724768		1.1941867	
NXPH3		1.1939173	
AEBP2		1.1932173	
AMIGO1		1.1931294	
MRPL1		1.1930302	
GTF2B		1.192808	
VPS36		1.1927835	
UBA3		1.1925533	
ARAP2		1.1925396	
ACBD6		1.1924137	
CKAP5		1.1923406	
JHY		1.1909988	
ACYP1		1.190662	
HEPACAM		1.1903348	
SLC25A4		1.1899778	
SKIC8		1.1893549	
CSRNP3		1.1892434	
TMED8		1.1889911	
MEGF9		1.1889088	
IPO8		1.1888864	
PSMD14		1.1883626	
IMPG2		1.1878842	
ASB3		1.1876546	
ATXN10		1.1876245	
ZNF439		1.1874428	
CCDC40		1.1872182	
SOS1		1.1868834	
RFC1		1.1866359	
PRKRA		1.1864151	
NUDCD3		1.1863645	
AOAH		1.1861328	
ZBED5		1.185871	
KDM1A		1.1852417	
AK8		1.1851981	
SLC7A3		1.184938	
SPC25		1.1843401	
GABARAPL2		1.1840123	
YWHAE		1.183946	
LYPLA1		1.1836596	
FAM76B		1.1835505	
SMYD2		1.183537	
ZNF326		1.1835003	
METAP2		1.1831092	
ZNF474		1.1818768	
TMEM185B		1.1808367	
SDHC		1.1792967	
STARD7		1.1792316	
SPART		1.1791034	
LOC100130357		1.1787523	
ZNF776		1.1786699	
RPS23		1.1769365	
FKRP		1.1766073	
UTP3		1.1765832	
MAP3K7		1.1763554	
POLR2G		1.1762767	
RBPJ		1.1759987	
DENND5A		1.1757804	
SMARCA5		1.1756594	
BBS12		1.175504	
FANK1		1.1749966	
STX2		1.1743363	
IFT172		1.1741165	
MAB21L1		1.1740848	
PELI2		1.1739513	
HESX1		1.1737354	
ZNF875		1.173715	
CDC25C		1.1735352	
ZNF644		1.1731626	
BCHE		1.1730075	
XPA		1.1730063	
HS2ST1		1.1729479	
SPAG7		1.1729156	
SNRPD2		1.1723598	
UBE2F		1.1718706	
RPL22L1		1.1712517	
BIRC2		1.1712451	
RAC1		1.1710896	
ZNF134		1.1702986	
APCDD1		1.1697345	
NEDD9		1.1697296	
E2F6		1.1693971	
ATOSA		1.1691211	
DERPC		1.1684812	
FAM131B		1.1683937	
TM2D1		1.1678032	
KCNN2		1.1668348	
STOX1		1.1666352	
ZNF567		1.1665721	
TBCA		1.1661799	
GPR89B		1.1661466	
SLC12A2		1.1654255	
DCAF7		1.164441	
SAAL1		1.1638112	
DDX39B		1.1636668	
YES1		1.1635828	
SENP8		1.1631218	
PPIL4		1.1627381	
RNF11		1.1625787	
SF3B5		1.16168	
COL16A1		1.1613705	
HDAC2		1.1608907	
PLCXD2		1.1608825	
HOXA4		1.1608572	
PSMC1P1		1.1608413	
ZNF770		1.160288	
TBC1D31		1.1600224	
LIN9		1.1595986	
LEF1-AS1		1.1594962	
ACAD8		1.1592236	
CELF2		1.1588563	
IQUB		1.1584859	
FBXL5		1.1583004	
HNRNPLL		1.1582804	
ACVR1		1.1581763	
SAT1		1.1581732	
VASH1		1.1571614	
FIRRM		1.156633	
ZNF670		1.1564639	
ORAI2		1.1558988	
MCL1		1.1556307	
HNRNPA0		1.1552556	
SON		1.1548855	
ZNF721		1.1543279	
UBE2G1		1.1539732	
AP2B1		1.1537229	
KLHL7		1.1536545	
SPTSSA		1.1536496	
MTIF3		1.1536494	
UNC50		1.1532205	
AGBL5		1.1514772	
PNMA2		1.1514678	
DNAAF11		1.1514407	
LOC100129534		1.1512092	
SCHIP1		1.1509478	
TCTN2		1.1502997	
PJVK		1.1500715	
MRPL13		1.1497068	
TDP2		1.1496342	
ZFP37		1.1495304	
PPIL2		1.1488233	
RRP15		1.14856	
SRGAP3		1.1484885	
IFT57		1.1482995	
PXK		1.1481969	
PSPH		1.1481152	
PNMA8C		1.1480999	
NONO		1.1473175	
SPCS3		1.1470293	
EFHB		1.1468871	
PDZD4		1.1465658	
BLVRA		1.1462913	
DPY30		1.1462364	
FAM72A		1.1461586	
ZNF813		1.1453669	
KATNAL2		1.1441828	
GPSM2		1.1441606	
KIAA0825		1.1439903	
DBF4B		1.1439337	
C19orf18		1.1433756	
CCDC121		1.143144	
PEX5		1.1431359	
ARHGEF12		1.1420932	
CDC42SE1		1.1418372	
RBL2		1.1417375	
ASAH2B		1.1414771	
LEPROT		1.141327	
LSM7		1.1398488	
MFSD14CP		1.139285	
TECTA		1.1390436	
POLDIP3		1.1387798	
UBE3A		1.1385726	
PLCE1		1.1380776	
RMDN1		1.1378424	
SYNCRIP		1.137774	
CYTB		1.1376668	
ALG11		1.1375331	
LSM5		1.1374481	
MYCL		1.1372999	
STARD3NL		1.1371356	
FAM110B		1.13685	
RND1		1.1368155	
ZNF510		1.1359392	
AFDN		1.1356647	
SYNPO2L		1.1355188	
RAB2B		1.1347615	
RIC3		1.1342962	
TDRD3		1.1335585	
USP40		1.1334727	
SRP19		1.1333576	
DMKN		1.1327028	
ALS2		1.1325358	
PABPN1		1.131657	
GCLC		1.1308529	
SPRING1		1.1308228	
DMTF1-AS1		1.1304634	
ALDH3A2		1.1303695	
ANKRD13C-DT		1.1301854	
CNOT2		1.1293632	
SLITRK3		1.1292009	
GET1		1.1285423	
ZNF585B		1.127819	
AKAP3		1.1276945	
NCOA1		1.1272124	
HMGN1		1.1272042	
JRKL		1.1268759	
FXYD6		1.125794	
GRAMD1C		1.1253842	
BET1		1.1252792	
TAF7		1.1251905	
ZNF780A		1.1243477	
CSDE1		1.124298	
ASXL3		1.1234401	
DHX57		1.1225595	
ERC1		1.1218814	
NSA2		1.1216063	
LOC121676924		1.1213275	
EMC1-AS1		1.1208707	
LDLRAD3		1.1205586	
FAM111A		1.1204221	
SEMA3E		1.1197494	
FOXO3		1.1197292	
VTA1		1.1196673	
PHKG1		1.1186154	
SCML1		1.1185623	
OTUD7A		1.1181741	
MRPS31		1.1170945	
UQCRB		1.1158594	
IQCB1		1.1153779	
C17orf100		1.1152872	
NEMP1		1.1149815	
DTWD1		1.1147751	
ZNF790		1.1147696	
ITGA9-AS1		1.1145256	
CSRP2		1.1144202	
CTNND2		1.1138532	
RAB29		1.113457	
C2orf69		1.1133388	
VPS35L		1.1130506	
PDAP1		1.1125903	
HADHA		1.1120818	
ZRANB2		1.11181	
ULK2		1.1116273	
LRRC28		1.1110624	
LOC105370203		1.111046	
ZNF30		1.1107621	
KIF20A		1.1106563	
PLPPR5		1.1106219	
ATG12		1.1105629	
FOXN3		1.1103392	
FUNDC1		1.1100792	
MAGI2-AS3		1.1098953	
TMA7		1.1090523	
ASB5		1.1090467	
SALL1		1.1085198	
DUS4L-BCAP29		1.1084472	
PMF1		1.1084459	
TRMT10C		1.1083081	
ACAT1		1.1081842	
EML5		1.1079351	
DDX3X		1.1078868	
BUD31		1.1076584	
STMN1		1.1076455	
TMLHE		1.1074293	
SPATA33		1.1067659	
RPL11		1.1065899	
PPP2CB		1.106283	
PIF1		1.1061573	
ARSL		1.106085	
ETAA1		1.1060709	
PSMC6		1.1059304	
GORAB		1.1058791	
RFXAP		1.1055459	
SESTD1		1.1054505	
IKBKB		1.1043618	
ZNF660		1.103874	
ROBO2		1.102919	
BTRC		1.1019747	
UBE2L3		1.1010431	
SOS2		1.1002096	
TMEM177		1.1001914	
DNAAF2		1.1000038	
AGO1		1.0998827	
TMEM169		1.0995768	
TAB3		1.0992862	
RIPK1		1.0990726	
SH3RF1		1.098418	
SECISBP2		1.0982872	
STMN4		1.0981606	
MORF4L1		1.0980917	
GLOD4		1.0971516	
