NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	25		Rejected!	
GOBP_BASEMENT_MEMBRANE_ASSEMBLY	9		Rejected!	
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	38		Rejected!	
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	18		Rejected!	
GOBP_BASE_EXCISION_REPAIR	44		Rejected!	
GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	12		Rejected!	
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING	14		Rejected!	
GOBP_BASIC_AMINO_ACID_TRANSPORT	22		Rejected!	
GOBP_BASOLATERAL_PROTEIN_SECRETION	5		Rejected!	
GOBP_BEHAVIOR	657	28		
GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE	16		Rejected!	
GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL	9		Rejected!	
GOBP_BEHAVIORAL_RESPONSE_TO_NICOTINE	8		Rejected!	
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN	19		Rejected!	
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	26		Rejected!	
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_BICARBONATE_TRANSPORT	37		Rejected!	
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	30		Rejected!	
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	38		Rejected!	
GOBP_BILE_ACID_METABOLIC_PROCESS	51		Rejected!	
GOBP_BILE_ACID_SECRETION	12		Rejected!	
GOBP_BILE_ACID_SIGNALING_PATHWAY	11		Rejected!	
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	38		Rejected!	
GOBP_BIOGENIC_AMINE_METABOLIC_PROCESS	99		Rejected!	
GOBP_BIOLOGICAL_PHASE	11		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	204		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	121		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	1780	66		
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	55		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	314		Rejected!	
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	179	16		
GOBP_BLASTOCYST_DEVELOPMENT	117		Rejected!	
GOBP_BLASTOCYST_FORMATION	45		Rejected!	
GOBP_BLASTOCYST_GROWTH	22		Rejected!	
GOBP_BLASTODERM_SEGMENTATION	25		Rejected!	
GOBP_BLEB_ASSEMBLY	11		Rejected!	
GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION	16		Rejected!	
GOBP_BLOOD_COAGULATION_INTRINSIC_PATHWAY	8		Rejected!	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	185		Rejected!	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	55		Rejected!	
GOBP_BLOOD_VESSEL_MATURATION	8		Rejected!	
GOBP_BLOOD_VESSEL_MORPHOGENESIS	723	37		
GOBP_BLOOD_VESSEL_REMODELING	52		Rejected!	
GOBP_BODY_FLUID_SECRETION	95		Rejected!	
GOBP_BODY_MORPHOGENESIS	51		Rejected!	
GOBP_BONE_CELL_DEVELOPMENT	19		Rejected!	
GOBP_BONE_DEVELOPMENT	216		Rejected!	
GOBP_BONE_GROWTH	31		Rejected!	
GOBP_BONE_MARROW_DEVELOPMENT	9		Rejected!	
GOBP_BONE_MATURATION	28		Rejected!	
GOBP_BONE_MINERALIZATION	126		Rejected!	
GOBP_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION	13		Rejected!	
GOBP_BONE_MORPHOGENESIS	100		Rejected!	
GOBP_BONE_REMODELING	90		Rejected!	
GOBP_BONE_RESORPTION	66		Rejected!	
GOBP_BONE_TRABECULA_FORMATION	11		Rejected!	
GOBP_BONE_TRABECULA_MORPHOGENESIS	14		Rejected!	
GOBP_BOX_C_D_SNORNP_ASSEMBLY	10		Rejected!	
GOBP_BRADYKININ_CATABOLIC_PROCESS	7		Rejected!	
GOBP_BRAINSTEM_DEVELOPMENT	8		Rejected!	
GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_BRAIN_MORPHOGENESIS	38		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS	22		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	28		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT	14		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	36		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS	13		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	23		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	12		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	22		Rejected!	
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	158		Rejected!	
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	12		Rejected!	
GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE	7		Rejected!	
GOBP_BRANCH_ELONGATION_INVOLVED_IN_MAMMARY_GLAND_DUCT_BRANCHING	5		Rejected!	
GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM	20		Rejected!	
GOBP_BRONCHIOLE_DEVELOPMENT	6		Rejected!	
GOBP_BRONCHUS_DEVELOPMENT	11		Rejected!	
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	54		Rejected!	
GOBP_BRUSH_BORDER_ASSEMBLY	8		Rejected!	
GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING	7		Rejected!	
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	15		Rejected!	
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING	7		Rejected!	
GOBP_B_1_B_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_B_CELL_ACTIVATION	278		Rejected!	
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	89		Rejected!	
GOBP_B_CELL_APOPTOTIC_PROCESS	26		Rejected!	
GOBP_B_CELL_CHEMOTAXIS	8		Rejected!	
GOBP_B_CELL_DIFFERENTIATION	155		Rejected!	
GOBP_B_CELL_HOMEOSTASIS	34		Rejected!	
GOBP_B_CELL_LINEAGE_COMMITMENT	6		Rejected!	
GOBP_B_CELL_MEDIATED_IMMUNITY	203		Rejected!	
GOBP_B_CELL_PROLIFERATION	104		Rejected!	
GOBP_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE	6		Rejected!	
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	78		Rejected!	
GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	20		Rejected!	
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	37		Rejected!	
GOBP_C4_DICARBOXYLATE_TRANSPORT	28		Rejected!	
GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT	6		Rejected!	
GOBP_CALCINEURIN_MEDIATED_SIGNALING	47		Rejected!	
GOBP_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING	5		Rejected!	
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	47		Rejected!	
GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION	16		Rejected!	
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	23		Rejected!	
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	11		Rejected!	
GOBP_CALCIUM_ION_HOMEOSTASIS	329		Rejected!	
GOBP_CALCIUM_ION_IMPORT	84		Rejected!	
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	42		Rejected!	
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	6		Rejected!	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	66		Rejected!	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	21		Rejected!	
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	189		Rejected!	
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	344		Rejected!	
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	21		Rejected!	
GOBP_CALCIUM_ION_TRANSPORT	439	18		
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	28		Rejected!	
GOBP_CALCIUM_MEDIATED_SIGNALING	228		Rejected!	
GOBP_CALMODULIN_DEPENDENT_KINASE_SIGNALING_PATHWAY	12		Rejected!	
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	134		Rejected!	
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	32		Rejected!	
GOBP_CAMKK_AMPK_SIGNALING_CASCADE	9		Rejected!	
GOBP_CAMP_BIOSYNTHETIC_PROCESS	10		Rejected!	
GOBP_CAMP_CATABOLIC_PROCESS	9		Rejected!	
GOBP_CAMP_MEDIATED_SIGNALING	57		Rejected!	
GOBP_CAMP_METABOLIC_PROCESS	23		Rejected!	
GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION	5		Rejected!	
GOBP_CANNABINOID_SIGNALING_PATHWAY	7		Rejected!	
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	314		Rejected!	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	326	16		
GOBP_CAP_DEPENDENT_TRANSLATIONAL_INITIATION	7		Rejected!	
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	208		Rejected!	
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	172		Rejected!	
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	672	30		
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	277		Rejected!	
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	1109	44		
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT	94		Rejected!	
GOBP_CARBOHYDRATE_HOMEOSTASIS	262		Rejected!	
GOBP_CARBOHYDRATE_IMPORT_ACROSS_PLASMA_MEMBRANE	6		Rejected!	
GOBP_CARBOHYDRATE_MEDIATED_SIGNALING	11		Rejected!	
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	571	30		
GOBP_CARBOHYDRATE_PHOSPHORYLATION	23		Rejected!	
GOBP_CARBOHYDRATE_TRANSPORT	141		Rejected!	
GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION	8		Rejected!	
GOBP_CARBON_DIOXIDE_TRANSPORT	15		Rejected!	
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	37		Rejected!	
GOBP_CARDIAC_ATRIUM_MORPHOGENESIS	29		Rejected!	
GOBP_CARDIAC_CELL_DEVELOPMENT	94		Rejected!	
GOBP_CARDIAC_CELL_FATE_COMMITMENT	13		Rejected!	
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	169		Rejected!	
GOBP_CARDIAC_CHAMBER_FORMATION	12		Rejected!	
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	128		Rejected!	
GOBP_CARDIAC_CONDUCTION	99		Rejected!	
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	37		Rejected!	
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	40		Rejected!	
GOBP_CARDIAC_FIBROBLAST_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	16		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	85		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	62		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION	7		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	85		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	130		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT	8		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	41		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION	12		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	60		Rejected!	
GOBP_CARDIAC_MUSCLE_CONTRACTION	146		Rejected!	
GOBP_CARDIAC_MUSCLE_MYOBLAST_PROLIFERATION	7		Rejected!	
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	61		Rejected!	
GOBP_CARDIAC_MUSCLE_TISSUE_REGENERATION	8		Rejected!	
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY	19		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	13		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT	16		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	11		Rejected!	
GOBP_CARDIAC_PACEMAKER_CELL_DEVELOPMENT	9		Rejected!	
GOBP_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	21		Rejected!	
GOBP_CARDIAC_SEPTUM_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	109		Rejected!	
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	73		Rejected!	
GOBP_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	128		Rejected!	
GOBP_CARDIAC_VENTRICLE_FORMATION	8		Rejected!	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	72		Rejected!	
GOBP_CARDIOBLAST_DIFFERENTIATION	18		Rejected!	
GOBP_CARDIOBLAST_PROLIFERATION	12		Rejected!	
GOBP_CARDIOCYTE_DIFFERENTIATION	166		Rejected!	
GOBP_CARDIOLIPIN_ACYL_CHAIN_REMODELING	6		Rejected!	
GOBP_CARDIOLIPIN_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_CARDIOLIPIN_METABOLIC_PROCESS	16		Rejected!	
GOBP_CARNITINE_METABOLIC_PROCESS	12		Rejected!	
GOBP_CARNITINE_TRANSMEMBRANE_TRANSPORT	7		Rejected!	
GOBP_CARNITINE_TRANSPORT	9		Rejected!	
GOBP_CARTILAGE_CONDENSATION	19		Rejected!	
GOBP_CARTILAGE_DEVELOPMENT	208		Rejected!	
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	33		Rejected!	
GOBP_CARTILAGE_MORPHOGENESIS	10		Rejected!	
GOBP_CATECHOLAMINE_SECRETION	49		Rejected!	
GOBP_CATECHOLAMINE_TRANSPORT	64		Rejected!	
GOBP_CATECHOLAMINE_UPTAKE	18		Rejected!	
GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	12		Rejected!	
GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	22		Rejected!	
GOBP_CATECHOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	10		Rejected!	
GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	56		Rejected!	
GOBP_CAVEOLA_ASSEMBLY	6		Rejected!	
GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS	11		Rejected!	
GOBP_CD40_SIGNALING_PATHWAY	16		Rejected!	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	122		Rejected!	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	19		Rejected!	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	96		Rejected!	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	22		Rejected!	
GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	30		Rejected!	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	28		Rejected!	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	15		Rejected!	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	8		Rejected!	
GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	17		Rejected!	
GOBP_CDP_CHOLINE_PATHWAY	7		Rejected!	
GOBP_CDP_DIACYLGLYCEROL_BIOSYNTHETIC_PROCESS	13		Rejected!	
GOBP_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	76		Rejected!	
GOBP_CELLULAR_CATABOLIC_PROCESS	1142	42		
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	137		Rejected!	
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	546	15		
GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	33		Rejected!	
GOBP_CELLULAR_COMPONENT_MAINTENANCE	72		Rejected!	
GOBP_CELLULAR_DEFENSE_RESPONSE	52		Rejected!	
GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE	9		Rejected!	
GOBP_CELLULAR_EXTRAVASATION	75		Rejected!	
GOBP_CELLULAR_GLUCURONIDATION	21		Rejected!	
GOBP_CELLULAR_HOMEOSTASIS	836	31		
GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE	20		Rejected!	
GOBP_CELLULAR_HYPOTONIC_RESPONSE	11		Rejected!	
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	225		Rejected!	
GOBP_CELLULAR_LIPID_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	239		Rejected!	
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	1026	39		
GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE	33		Rejected!	
GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	46		Rejected!	
GOBP_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	33		Rejected!	
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	192		Rejected!	
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	98		Rejected!	
GOBP_CELLULAR_PIGMENTATION	63		Rejected!	
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	414		Rejected!	
GOBP_CELLULAR_RESPIRATION	241		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	337		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH	14		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	99		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	106		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE	17		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALDOSTERONE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALKALOID	38		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_AMMONIUM_ION	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA	46		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN	35		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ANTIBIOTIC	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	17		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ATP	18		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	265		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	38		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CAFFEINE	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	73		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CAMP	51		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	161		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CGMP	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	320		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	20		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_COCAINE	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_COLD	13		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION	25		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	65		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	28		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_DSRNA	23		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_EPINEPHRINE_STIMULUS	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	38		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS	20		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ETHANOL	14		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ETHER	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	17		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	75		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID	34		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	21		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE_STIMULUS	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_FRUCTOSE_STIMULUS	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	27		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS	55		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	45		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS	18		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	26		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HEAT	69		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HISTAMINE	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	621	21		
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	67		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HYDROPEROXIDE	9		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HYPEROXIA	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INDOLE_3_METHANOL	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	216		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS	9		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	214		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	27		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	87		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	72		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_IRON_ION	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_KETONE	108		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LEAD_ION	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS	17		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	122		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LIPID	616	28		
GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS	41		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LUTEINIZING_HORMONE_STIMULUS	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_L_GLUTAMATE	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_L_LEUCINE	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR_STIMULUS	13		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MAGNESIUM_ION	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MANGANESE_ION	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MINERALOCORTICOID_STIMULUS	13		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	238		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE	9		Rejected!	
